t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1595362631.972;639;1.21;3.55;180.91;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.78;0.45;0.45;0.00;0.00;-0.01;-0.01;1.06;1.21;3.59;180.38;0.78;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.072;649;1.17;3.54;187.27;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.78;0.45;0.45;0.00;0.00;-0.02;-0.01;1.19;1.15;3.59;188.35;0.76;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.178;659;1.13;3.54;195.25;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.64;0.45;0.45;0.00;0.00;-0.01;-0.01;1.36;1.11;3.58;193.44;0.75;0.50;0.008;0.58;-1.01;-100.00;-100.00
1595362632.272;669;1.09;3.52;203.05;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.51;0.45;0.45;0.00;0.00;-0.01;-0.00;1.25;1.08;3.57;198.36;0.73;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.372;679;1.05;3.51;208.66;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.50;0.44;0.45;0.00;0.00;-0.00;-0.00;0.95;1.02;3.55;205.42;0.70;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.472;689;1.01;3.48;212.94;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.49;0.44;0.44;0.00;0.00;-0.01;0.01;0.81;0.99;3.53;209.92;0.68;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.572;699;0.98;3.46;217.39;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.47;0.44;0.44;0.00;0.00;-0.03;0.01;0.75;0.95;3.51;214.26;0.67;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.672;709;0.95;3.44;221.57;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.49;0.44;0.44;0.00;0.00;-0.01;-0.01;0.73;0.91;3.47;220.48;0.64;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.772;718;0.92;3.41;225.20;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.47;0.44;0.44;0.00;0.00;-0.01;-0.01;0.74;0.88;3.45;224.44;0.62;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.872;728;0.89;3.38;229.54;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.44;0.45;0.44;0.00;0.00;-0.01;-0.01;0.73;0.85;3.42;228.26;0.61;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362632.972;738;0.86;3.35;233.67;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.40;0.45;0.44;0.00;0.00;-0.00;-0.01;0.69;0.82;3.39;231.94;0.59;0.50;0.003;0.58;-1.02;-100.00;-100.00
1595362633.072;749;0.84;3.31;237.64;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.40;0.45;0.44;0.00;0.00;-0.00;-0.00;0.62;0.79;3.34;237.21;0.56;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362633.172;758;0.82;3.28;240.42;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.41;0.46;0.44;0.00;0.00;0.01;0.01;0.60;0.77;3.30;240.55;0.55;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362633.272;768;0.80;3.24;244.09;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.37;0.46;0.44;0.00;0.00;-0.01;-0.00;0.60;0.75;3.27;243.77;0.53;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362633.372;778;0.78;3.20;247.59;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.34;0.46;0.45;0.00;0.00;0.00;-0.00;0.58;0.73;3.23;246.87;0.51;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362633.472;788;0.77;3.16;250.65;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.35;0.47;0.45;0.00;0.00;0.00;0.01;0.54;0.71;3.18;251.28;0.48;0.50;0.003;0.58;-1.01;-100.00;-100.00
1595362633.572;799;0.75;3.12;254.00;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.32;0.47;0.45;0.00;0.00;-0.01;0.01;0.54;0.70;3.14;254.07;0.47;0.50;0.003;0.58;-1.02;-100.00;-100.00
1595362633.672;809;0.74;3.07;257.04;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.32;0.48;0.46;0.00;0.00;-0.01;-0.00;0.51;0.69;3.08;258.04;0.44;0.50;0.003;0.58;-1.02;-100.00;-100.00
1595362633.772;819;0.73;3.03;259.94;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.29;0.48;0.46;0.00;0.00;-0.00;-0.00;0.52;0.68;3.04;260.54;0.42;0.50;0.003;0.58;-1.02;-100.00;-100.00
1595362633.872;828;0.73;2.99;262.50;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.27;0.49;0.47;0.00;0.00;-0.00;-0.01;0.47;0.67;3.00;262.93;0.41;0.50;0.003;0.58;-1.02;-100.00;-100.00
1595362633.992;841;0.72;2.93;265.71;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;0.28;0.49;0.47;0.00;0.00;0.00;-0.01;0.43;0.67;2.94;266.30;0.38;0.50;0.020;0.58;-1.02;-100.00;-100.00
1595362634.080;850;0.72;2.89;267.98;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;-0.01;0.47;0.48;0.00;0.00;0.01;-0.00;0.44;0.68;2.87;-89.97;-0.10;0.06;0.011;0.58;-1.02;-100.00;-100.00
1595362634.180;859;0.72;2.85;270.02;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;-0.33;0.46;0.48;0.00;0.00;0.01;0.00;0.36;0.68;2.85;-90.43;-0.29;0.18;0.011;0.58;-1.02;-100.00;-100.00
1595362634.280;870;0.72;2.80;269.31;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;-0.55;0.45;0.47;0.00;0.00;-0.00;-0.00;-0.07;0.68;2.81;-92.19;-0.43;0.27;0.011;0.58;-1.01;-100.00;-100.00
1595362634.379;879;0.71;2.76;266.58;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;-0.72;0.45;0.46;0.00;0.00;0.01;0.01;-0.54;0.67;2.76;-96.07;-0.57;0.36;0.011;0.58;-1.01;-100.00;-100.00
