t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1578084351.879;1568;-0.59;-0.39;186.28;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.01;0.00;-0.59;-0.53;180.00;0.00;1.00
1578084351.979;1580;-0.62;-0.39;186.39;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.03;0.30;0.30;0.00;0.00;0.00;0.00;0.02;-0.62;-0.53;180.00;0.00;1.00
1578084352.079;1592;-0.64;-0.39;186.50;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.03;0.30;0.30;0.00;0.00;0.01;0.01;0.02;-0.64;-0.53;180.00;0.00;1.00
1578084352.179;1604;-0.67;-0.39;186.64;-0.97;-0.52;167.56;-0.74;1.00;3;1;1;6;0.03;0.30;0.30;0.00;0.00;-0.00;0.01;0.03;-0.67;-0.53;180.00;0.00;1.00
1578084352.279;1616;-0.70;-0.39;186.75;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;0.09;0.30;0.30;0.00;0.00;-0.00;0.00;0.02;-0.81;-0.53;180.01;-0.05;0.06
1578084352.379;1628;-0.72;-0.39;187.06;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;0.03;0.30;0.30;0.00;0.00;-0.00;0.01;0.04;-0.81;-0.53;180.01;-0.05;0.06
1578084352.479;1640;-0.75;-0.38;187.22;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.03;0.30;0.30;0.00;0.00;0.00;0.00;0.03;-0.81;-0.53;180.01;-0.05;0.06
1578084352.579;1652;-0.77;-0.38;187.27;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.09;0.30;0.30;0.00;0.00;-0.00;-0.01;0.01;-0.81;-0.53;180.01;-0.05;0.06
1578084352.679;1664;-0.80;-0.38;187.31;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.14;0.29;0.29;0.00;0.00;0.01;0.01;0.00;-0.81;-0.53;180.01;-0.05;0.06
1578084352.779;1676;-0.83;-0.38;187.17;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.18;0.28;0.29;0.00;0.00;0.01;0.00;-0.03;-0.81;-0.53;180.01;-0.05;0.06
1578084352.879;1688;-0.85;-0.38;186.77;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.53;0.29;0.29;0.00;0.00;0.00;0.01;-0.05;-0.86;-0.53;178.70;-0.38;0.52
1578084352.979;1700;-0.88;-0.38;185.73;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.70;0.30;0.28;0.00;0.00;-0.00;-0.00;-0.20;-0.89;-0.53;176.24;-0.52;0.70
1578084353.079;1712;-0.90;-0.38;183.43;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.08;0.30;0.28;0.00;0.00;-0.00;0.01;-0.41;-0.93;-0.53;172.74;-0.63;0.85
1578084353.179;1724;-0.93;-0.37;179.63;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.16;0.30;0.29;0.00;0.00;0.00;0.02;-0.66;-0.96;-0.52;168.75;-0.72;0.97
1578084353.279;1736;-0.96;-0.36;172.45;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.05;0.30;0.30;0.00;0.00;0.00;0.03;-1.09;-1.00;-0.51;163.88;-0.75;1.00
1578084353.379;1748;-0.98;-0.35;164.91;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.91;0.30;0.30;0.00;0.00;0.01;0.00;-1.21;-1.04;-0.50;158.91;-0.76;1.00
1578084353.479;1760;-1.01;-0.34;158.92;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.87;0.30;0.31;0.00;0.00;0.01;-0.01;-1.05;-1.08;-0.48;152.61;-0.76;1.00
1578084353.579;1772;-1.03;-0.33;154.74;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.89;0.30;0.30;0.00;0.00;0.01;-0.01;-0.84;-1.12;-0.46;147.50;-0.77;1.00
1578084353.679;1784;-1.05;-0.31;150.19;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.93;0.30;0.30;0.00;0.00;0.01;-0.01;-0.77;-1.16;-0.43;141.02;-0.78;1.00
1578084353.779;1796;-1.07;-0.29;145.70;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.94;0.30;0.30;0.00;0.00;-0.01;-0.00;-0.80;-1.18;-0.41;135.76;-0.78;1.00
1578084353.879;1808;-1.09;-0.27;140.89;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.99;0.30;0.30;0.00;0.00;-0.00;0.00;-0.84;-1.22;-0.37;129.11;-0.79;1.00
1578084353.979;1820;-1.11;-0.25;136.01;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.99;0.30;0.30;0.00;0.00;0.01;0.01;-0.90;-1.24;-0.34;123.72;-0.79;1.00
1578084354.079;1832;-1.12;-0.22;129.95;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.93;0.30;0.30;0.00;0.00;0.01;0.01;-0.94;-1.27;-0.30;117.31;-0.75;1.00
1578084354.179;1844;-1.14;-0.20;124.62;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.89;0.30;0.30;0.00;0.00;-0.00;0.02;-0.92;-1.29;-0.25;111.40;-0.71;1.00
1578084354.279;1856;-1.15;-0.17;120.10;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.95;0.30;0.30;0.00;0.00;0.01;0.00;-0.83;-1.30;-0.22;107.00;-0.67;1.00
1578084354.379;1868;-1.16;-0.15;115.18;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.87;0.30;0.30;0.00;0.00;0.00;0.02;-0.85;-1.31;-0.18;102.90;-0.64;1.00
1578084354.479;1880;-1.16;-0.12;110.40;-1.31;0.04;90.00;0.00;1.00;4;1;1;0;-0.76;0.30;0.30;0.00;0.00;0.00;-0.00;-0.82;-1.31;-0.15;100.00;-0.62;1.00
1578084354.579;1892;-1.17;-0.09;106.39;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;-0.44;0.30;0.30;0.00;0.00;-0.00;0.00;-0.68;-1.31;-0.03;90.00;0.00;0.07
1578084354.679;1904;-1.17;-0.07;103.60;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;-0.31;0.29;0.30;0.00;0.00;0.00;0.00;-0.48;-1.31;-0.03;90.00;0.00;0.07
1578084354.779;1916;-1.17;-0.04;102.23;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;-0.24;0.28;0.30;0.00;0.00;0.00;0.01;-0.26;-1.31;-0.03;90.00;0.00;0.07
1578084354.879;1928;-1.17;-0.02;101.39;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;-0.21;0.29;0.29;0.00;0.00;-0.00;0.01;-0.17;-1.31;-0.01;90.00;0.00;0.49
1578084354.979;1940;-1.17;0.01;100.58;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;-0.17;0.30;0.29;0.00;0.00;-0.01;0.01;-0.13;-1.31;0.01;90.00;0.00;0.71
1578084355.079;1952;-1.17;0.03;99.93;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;-0.14;0.30;0.29;0.00;0.00;-0.01;0.01;-0.12;-1.31;0.03;90.00;0.00;0.92
1578084355.179;1964;-1.17;0.06;99.38;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;-0.12;0.30;0.30;0.00;0.00;-0.00;0.01;-0.10;-1.31;0.06;90.00;0.00;1.00
1578084355.279;1976;-1.17;0.09;99.03;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;-0.10;0.30;0.30;0.00;0.00;0.00;0.01;-0.08;-1.31;0.09;90.00;0.00;1.00
1578084355.379;1988;-1.17;0.11;98.37;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;-0.07;0.30;0.30;0.00;0.00;0.00;0.01;-0.07;-1.31;0.12;90.00;0.00;1.00
1578084355.479;2000;-1.17;0.14;98.20;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;-0.06;0.30;0.30;0.00;0.00;-0.00;0.01;-0.06;-1.31;0.14;90.00;0.00;1.00
1578084355.579;2012;-1.17;0.17;97.93;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;-0.05;0.30;0.30;0.00;0.00;0.00;-0.01;-0.05;-1.31;0.16;90.00;0.00;1.00
1578084355.679;2024;-1.17;0.19;97.75;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;-0.04;0.30;0.30;0.00;0.00;-0.00;0.00;-0.03;-1.31;0.19;90.00;0.00;1.00
1578084355.779;2036;-1.17;0.22;97.57;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;-0.03;0.30;0.30;0.00;0.00;-0.00;0.01;-0.03;-1.31;0.21;90.00;0.00;1.00
1578084355.879;2048;-1.17;0.24;97.50;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;-0.02;0.30;0.30;0.00;0.00;-0.00;-0.00;-0.02;-1.31;0.25;90.00;0.00;1.00
1578084355.979;2060;-1.17;0.27;97.37;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;-0.01;0.30;0.30;0.00;0.00;0.01;-0.01;-0.01;-1.31;0.27;90.00;0.00;1.00
1578084356.079;2072;-1.17;0.30;97.23;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;-0.01;0.30;0.30;0.00;0.00;-0.00;-0.00;-0.02;-1.31;0.29;90.00;0.00;1.00
1578084356.179;2084;-1.17;0.32;97.12;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.00;0.30;0.29;0.00;0.00;-0.00;0.01;-0.02;-1.31;0.32;90.00;0.00;1.00
1578084356.279;2096;-1.17;0.35;97.19;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;-0.00;0.30;0.30;0.00;0.00;0.01;0.01;-0.01;-1.31;0.34;90.00;0.00;1.00
1578084356.379;2108;-1.17;0.37;97.21;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;-0.00;0.30;0.29;0.00;0.00;0.01;-0.01;-0.02;-1.31;0.38;90.00;0.00;1.00
1578084356.479;2120;-1.17;0.40;97.01;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.01;0.30;0.29;0.00;0.00;-0.00;-0.01;-0.02;-1.31;0.40;90.00;0.00;1.00
1578084356.579;2132;-1.17;0.42;96.84;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.02;0.30;0.30;0.00;0.00;0.00;-0.01;-0.01;-1.31;0.42;90.00;0.00;1.00
1578084356.679;2144;-1.17;0.45;96.83;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.02;0.30;0.30;0.00;0.00;0.00;0.00;-0.01;-1.31;0.45;90.00;0.00;1.00
1578084356.779;2156;-1.16;0.47;96.58;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.02;-0.02;-1.31;0.47;90.00;0.00;1.00
1578084356.879;2168;-1.16;0.50;96.45;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.05;0.30;0.30;0.00;0.00;-0.00;0.02;-0.01;-1.31;0.51;90.00;0.00;1.00
1578084356.979;2180;-1.16;0.53;96.62;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.00;0.00;-1.31;0.53;90.00;0.00;1.00
1578084357.079;2192;-1.16;0.55;96.68;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;-1.31;0.55;90.00;0.00;1.00
1578084357.179;2204;-1.16;0.58;96.69;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.04;0.30;0.29;0.00;0.00;-0.00;0.01;0.01;-1.31;0.58;90.00;0.00;1.00
1578084357.279;2216;-1.16;0.60;96.69;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.04;0.30;0.30;0.00;0.00;-0.01;0.01;0.01;-1.31;0.60;90.00;0.00;1.00
1578084357.379;2228;-1.16;0.63;96.77;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.02;0.01;-1.31;0.63;90.00;0.00;1.00
1578084357.479;2240;-1.16;0.66;96.74;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.05;0.30;0.30;0.00;0.00;0.00;0.03;0.01;-1.31;0.66;90.00;0.00;1.00
1578084357.579;2252;-1.16;0.68;96.66;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.05;0.30;0.30;0.00;0.00;-0.00;0.01;0.01;-1.31;0.69;90.00;0.00;1.00
1578084357.679;2264;-1.16;0.71;96.97;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.01;0.01;-1.31;0.71;90.00;0.00;1.00
1578084357.779;2276;-1.16;0.73;96.99;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.04;0.30;0.30;0.00;0.00;-0.01;0.01;0.02;-1.31;0.73;90.00;0.00;1.00
1578084357.879;2288;-1.16;0.76;96.93;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.04;0.30;0.29;0.00;0.00;-0.01;0.02;0.01;-1.31;0.76;90.00;0.00;1.00
1578084357.979;2300;-1.16;0.79;97.07;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.04;0.30;0.29;0.00;0.00;-0.01;0.01;0.01;-1.31;0.79;90.00;0.00;1.00
1578084358.079;2312;-1.15;0.81;97.11;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.04;0.30;0.30;0.00;0.00;0.01;0.01;0.01;-1.31;0.81;90.00;0.00;1.00
1578084358.179;2324;-1.15;0.84;97.04;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.01;0.01;-1.31;0.84;90.00;0.00;1.00
1578084358.279;2336;-1.15;0.86;97.12;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.01;0.01;-1.31;0.86;90.00;0.00;1.00
1578084358.379;2348;-1.15;0.89;97.26;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.03;0.30;0.30;0.00;0.00;0.01;0.01;0.01;-1.31;0.89;90.00;0.00;1.00
1578084358.479;2360;-1.15;0.92;97.12;-1.31;1.04;90.00;0.00;1.00;5;1;1;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.01;0.00;-1.31;0.91;90.00;0.00;1.00
1578084358.579;2372;-1.15;0.94;97.13;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.04;0.29;0.30;0.00;0.00;-0.01;0.01;-0.00;-1.31;0.97;90.00;0.00;0.07
1578084358.679;2384;-1.15;0.97;97.18;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.04;0.28;0.30;0.00;0.00;0.00;0.02;0.00;-1.31;0.97;90.00;0.00;0.14
1578084358.779;2396;-1.15;1.00;97.18;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.04;0.30;0.30;0.00;0.00;0.00;0.02;0.00;-1.31;1.00;90.00;0.00;0.64
1578084358.879;2408;-1.15;1.02;97.25;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.04;0.30;0.29;0.00;0.00;-0.00;0.03;0.03;-1.31;1.02;90.00;0.00;0.85
1578084358.979;2420;-1.15;1.05;97.27;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.04;0.30;0.29;0.00;0.00;0.00;0.02;0.00;-1.31;1.04;90.00;0.00;0.99
1578084359.079;2432;-1.15;1.07;97.28;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.03;0.01;-1.31;1.07;90.00;0.00;1.00
1578084359.179;2444;-1.15;1.10;97.27;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.04;0.30;0.30;0.00;0.00;-0.01;0.03;0.01;-1.31;1.10;90.00;0.00;1.00
1578084359.279;2456;-1.15;1.13;97.51;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.03;0.30;0.30;0.00;0.00;-0.01;0.02;0.02;-1.31;1.13;90.00;0.00;1.00
1578084359.379;2468;-1.15;1.15;97.46;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.03;0.30;0.30;0.00;0.00;-0.01;0.01;-0.00;-1.31;1.15;90.00;0.00;1.00
1578084359.479;2480;-1.15;1.18;97.39;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.04;0.30;0.30;0.00;0.00;-0.00;0.02;0.00;-1.31;1.18;90.00;0.00;1.00
1578084359.579;2492;-1.15;1.20;97.55;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;0.01;0.01;-1.31;1.20;90.00;0.00;1.00
1578084359.679;2504;-1.15;1.23;97.52;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;-0.00;0.00;-1.31;1.24;90.00;0.00;1.00
1578084359.779;2516;-1.15;1.26;97.50;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.03;0.30;0.30;0.00;0.00;-0.01;-0.00;-0.00;-1.31;1.26;90.00;0.00;1.00
1578084359.879;2528;-1.15;1.28;97.69;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.02;0.30;0.30;0.00;0.00;0.00;0.01;0.01;-1.31;1.28;90.00;0.00;1.00
1578084359.979;2540;-1.15;1.31;97.57;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;0.00;-0.00;-1.31;1.31;90.00;0.00;1.00
1578084360.079;2552;-1.15;1.33;97.71;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.03;0.30;0.30;0.00;0.00;0.00;-0.01;0.01;-1.31;1.33;90.00;0.00;1.00
1578084360.179;2564;-1.15;1.36;97.67;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.03;0.30;0.30;0.00;0.00;0.00;-0.00;0.01;-1.31;1.37;90.00;0.00;1.00
1578084360.279;2576;-1.15;1.39;97.70;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.03;0.30;0.30;0.00;0.00;-0.01;-0.00;0.00;-1.31;1.39;90.00;0.00;1.00
1578084360.379;2588;-1.15;1.41;97.83;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.02;0.30;0.30;0.00;0.00;0.00;0.01;0.02;-1.31;1.41;90.00;0.00;1.00
1578084360.479;2600;-1.15;1.44;97.76;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.03;0.30;0.30;0.00;0.00;0.00;-0.01;0.01;-1.31;1.44;90.00;0.00;1.00
1578084360.579;2612;-1.15;1.46;97.65;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;-0.01;-0.00;-1.31;1.46;90.00;0.00;1.00
1578084360.679;2624;-1.15;1.49;97.94;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.02;0.30;0.30;0.00;0.00;-0.00;-0.01;0.01;-1.31;1.49;90.00;0.00;1.00
1578084360.779;2636;-1.15;1.52;97.79;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;0.01;0.00;0.00;-1.31;1.52;90.00;0.00;1.00
1578084360.879;2648;-1.14;1.54;97.68;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;0.01;-0.00;-1.31;1.54;90.00;0.00;1.00
1578084360.979;2660;-1.14;1.57;97.66;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;-1.31;1.57;90.00;0.00;1.00
1578084361.079;2672;-1.14;1.59;97.70;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;-0.01;0.01;-1.31;1.59;90.00;0.00;1.00
1578084361.179;2684;-1.14;1.62;97.86;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.01;-0.00;0.00;-1.31;1.62;90.00;0.00;1.00
1578084361.279;2696;-1.14;1.65;97.73;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.01;0.00;-0.00;-1.31;1.65;90.00;0.00;1.00
1578084361.379;2708;-1.14;1.67;97.71;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.01;0.01;0.01;-1.31;1.67;90.00;0.00;1.00
1578084361.479;2720;-1.14;1.70;97.74;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;0.02;0.01;-1.31;1.70;90.00;0.00;1.00
1578084361.579;2732;-1.14;1.72;97.78;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;-0.00;0.01;0.01;-1.31;1.72;90.00;0.00;1.00
1578084361.679;2744;-1.14;1.75;97.88;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.03;0.30;0.30;0.00;0.00;0.00;0.01;0.02;-1.31;1.75;90.00;0.00;1.00
1578084361.779;2756;-1.14;1.78;98.00;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.02;0.30;0.30;0.00;0.00;0.00;-0.00;0.01;-1.31;1.77;90.00;0.00;1.00
1578084361.879;2768;-1.14;1.80;98.16;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.01;0.30;0.30;0.00;0.00;-0.01;0.00;0.01;-1.31;1.81;90.00;0.00;1.00
1578084361.979;2780;-1.14;1.83;98.02;-1.30;2.13;77.56;-0.74;1.00;6;1;1;6;0.02;0.30;0.30;0.00;0.00;-0.00;0.01;0.01;-1.31;1.83;90.00;0.00;1.00
1578084362.079;2792;-1.14;1.85;97.88;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;0.07;0.30;0.30;0.00;0.00;-0.01;0.01;0.00;-1.31;1.97;90.01;-0.05;0.06
1578084362.179;2804;-1.14;1.88;97.78;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;0.02;0.30;0.30;0.00;0.00;0.00;0.00;0.03;-1.31;1.97;90.01;-0.05;0.06
1578084362.279;2816;-1.14;1.91;98.98;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.09;0.30;0.30;0.00;0.00;0.00;0.00;0.02;-1.31;1.97;90.01;-0.05;0.06
1578084362.379;2828;-1.14;1.93;98.95;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.14;0.30;0.30;0.00;0.00;-0.01;0.01;-0.01;-1.31;1.97;90.01;-0.05;0.06
1578084362.479;2840;-1.14;1.96;98.69;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.19;0.29;0.30;0.00;0.00;0.00;0.03;-0.04;-1.31;1.97;90.01;-0.05;0.06
1578084362.579;2852;-1.14;1.98;96.88;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.15;0.28;0.30;0.00;0.00;0.01;-0.00;-0.07;-1.31;1.97;90.01;-0.05;0.06
1578084362.679;2864;-1.14;2.01;96.71;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.56;0.29;0.29;0.00;0.00;-0.01;0.00;-0.07;-1.31;2.02;88.06;-0.43;0.58
1578084362.779;2876;-1.14;2.03;95.90;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.72;0.30;0.28;0.00;0.00;0.00;-0.00;-0.25;-1.31;2.05;85.66;-0.54;0.73
1578084362.879;2888;-1.14;2.06;93.20;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.12;0.30;0.29;0.00;0.00;0.01;0.00;-0.43;-1.31;2.09;81.85;-0.65;0.88
1578084362.979;2900;-1.13;2.09;89.43;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.21;0.30;0.30;0.00;0.00;0.00;-0.01;-0.76;-1.30;2.13;77.56;-0.74;1.00
1578084363.079;2912;-1.12;2.11;81.15;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.03;0.30;0.30;0.00;0.00;-0.01;0.00;-1.27;-1.29;2.16;72.64;-0.75;1.00
1578084363.179;2924;-1.11;2.14;72.34;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.86;0.30;0.31;0.00;0.00;0.00;-0.00;-1.41;-1.27;2.21;66.40;-0.76;1.00
1578084363.279;2936;-1.10;2.16;66.73;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.81;0.30;0.31;0.00;0.00;-0.01;-0.02;-1.04;-1.26;2.24;61.33;-0.76;1.00
1578084363.379;2948;-1.08;2.18;62.63;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.87;0.30;0.31;0.00;0.00;0.00;-0.01;-0.75;-1.23;2.29;54.92;-0.77;1.00
1578084363.479;2960;-1.07;2.21;58.69;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.94;0.30;0.30;0.00;0.00;-0.00;0.01;-0.72;-1.20;2.32;48.40;-0.78;1.00
1578084363.579;2972;-1.05;2.23;54.27;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.00;0.30;0.30;0.00;0.00;0.00;-0.00;-0.79;-1.17;2.36;41.78;-0.79;1.00
1578084363.679;2984;-1.03;2.24;49.02;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.03;0.30;0.30;0.00;0.00;0.01;0.01;-0.91;-1.13;2.39;35.06;-0.80;1.00
1578084363.779;2996;-1.00;2.26;43.08;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.99;0.30;0.31;0.00;0.00;0.01;0.00;-1.01;-1.09;2.41;28.55;-0.75;1.00
1578084363.879;3008;-0.98;2.27;37.44;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.91;0.30;0.31;0.00;0.00;-0.00;-0.00;-1.00;-1.05;2.43;23.70;-0.72;1.00
1578084363.979;3020;-0.96;2.28;32.25;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.98;0.30;0.30;0.00;0.00;0.01;0.01;-0.89;-1.01;2.45;18.08;-0.68;1.00
1578084364.079;3032;-0.93;2.29;27.24;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.89;0.30;0.30;0.00;0.00;0.00;-0.01;-0.88;-0.97;2.46;13.90;-0.65;1.00
1578084364.179;3044;-0.90;2.30;22.16;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.79;0.30;0.30;0.00;0.00;0.00;-0.01;-0.85;-0.93;2.47;10.00;-0.62;1.00
1578084364.279;3056;-0.88;2.30;17.99;-0.74;2.47;0.00;0.00;1.00;7;1;1;0;-0.70;0.30;0.30;0.00;0.00;0.00;-0.01;-0.71;-0.90;2.47;7.24;-0.59;1.00
1578084364.379;3068;-0.85;2.30;14.56;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;-0.31;0.29;0.30;0.00;0.00;0.00;0.01;-0.61;-0.81;2.47;0.00;0.00;0.07
1578084364.479;3080;-0.82;2.31;12.57;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;-0.22;0.28;0.30;0.00;0.00;-0.00;0.00;-0.38;-0.81;2.47;0.00;0.00;0.07
1578084364.579;3092;-0.80;2.31;11.73;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;-0.18;0.29;0.30;0.00;0.00;0.00;-0.01;-0.16;-0.80;2.47;0.00;0.00;0.42
