t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1578083985.850;1561;-1.15;1.11;97.81;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.00;0.50;0.49;0.00;0.00;0.00;0.04;0.00;-1.31;1.11;90.00;0.00;1.00
1578083985.950;1573;-1.15;1.15;97.53;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.02;0.50;0.50;0.00;0.00;-0.01;0.03;-0.01;-1.31;1.15;90.00;0.00;1.00
1578083986.050;1585;-1.15;1.19;97.51;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.02;0.50;0.50;0.00;0.00;-0.00;0.02;-0.00;-1.31;1.19;90.00;0.00;1.00
1578083986.150;1597;-1.15;1.24;97.76;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.01;0.50;0.50;0.00;0.00;-0.01;0.04;-0.00;-1.31;1.24;90.00;0.00;1.00
1578083986.249;1609;-1.15;1.28;97.62;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.02;0.50;0.49;0.00;0.00;0.01;0.02;-0.01;-1.31;1.28;90.00;0.00;1.00
1578083986.349;1621;-1.15;1.32;97.66;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.02;0.50;0.50;0.00;0.00;-0.00;0.00;-0.00;-1.31;1.32;90.00;0.00;1.00
1578083986.449;1633;-1.15;1.37;97.76;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.01;0.50;0.50;0.00;0.00;0.00;-0.00;0.01;-1.31;1.37;90.00;0.00;1.00
1578083986.549;1645;-1.15;1.41;97.88;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.01;0.50;0.50;0.00;0.00;-0.00;0.00;0.01;-1.31;1.41;90.00;0.00;1.00
1578083986.650;1657;-1.15;1.45;97.77;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.01;0.50;0.50;0.00;0.00;-0.01;-0.02;0.01;-1.31;1.45;90.00;0.00;1.00
1578083986.749;1669;-1.15;1.49;97.74;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.02;0.50;0.50;0.00;0.00;-0.01;-0.02;0.02;-1.31;1.49;90.00;0.00;1.00
1578083986.849;1681;-1.15;1.54;97.81;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.01;0.50;0.50;0.00;0.00;0.01;-0.02;0.01;-1.31;1.54;90.00;0.00;1.00
1578083986.949;1693;-1.15;1.58;97.83;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.01;0.50;0.50;0.00;0.00;0.01;-0.01;0.02;-1.31;1.58;90.00;0.00;1.00
1578083987.050;1705;-1.15;1.62;97.88;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.01;0.50;0.50;0.00;0.00;-0.00;-0.01;-0.00;-1.31;1.62;90.00;0.00;1.00
1578083987.149;1717;-1.15;1.67;97.92;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.01;0.50;0.49;0.00;0.00;-0.00;0.01;0.00;-1.31;1.67;90.00;0.00;1.00
1578083987.249;1729;-1.15;1.71;97.81;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.02;0.50;0.49;0.00;0.00;-0.00;0.01;0.00;-1.31;1.71;90.00;0.00;1.00
1578083987.349;1741;-1.15;1.75;97.66;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.02;0.50;0.49;0.00;0.00;0.00;0.01;0.01;-1.31;1.75;90.00;0.00;1.00
1578083987.449;1753;-1.15;1.80;97.97;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.01;0.50;0.49;0.00;0.00;-0.01;0.04;0.00;-1.31;1.80;90.00;0.00;1.00
1578083987.550;1765;-1.15;1.84;97.75;-1.30;2.13;77.56;-0.74;1.00;6;1;1;6;0.02;0.50;0.49;0.00;0.00;-0.01;0.01;0.00;-1.31;1.84;90.00;0.00;1.00
1578083987.649;1777;-1.15;1.89;98.82;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.05;0.49;0.50;0.00;0.00;-0.00;0.00;0.02;-1.31;1.97;90.01;-0.05;0.06
1578083987.749;1789;-1.15;1.93;98.74;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.13;0.48;0.50;0.00;0.00;-0.00;0.01;-0.03;-1.31;1.97;90.01;-0.05;0.06
1578083987.849;1801;-1.15;1.97;97.95;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.18;0.46;0.49;0.00;0.00;0.00;-0.00;-0.04;-1.31;1.97;90.01;-0.05;0.06
1578083987.949;1813;-1.15;2.01;96.95;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.55;0.47;0.49;0.00;0.00;-0.00;-0.01;-0.13;-1.31;2.02;88.40;-0.41;0.55
1578083988.049;1825;-1.14;2.05;94.73;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.83;0.49;0.47;0.00;0.00;0.00;-0.01;-0.34;-1.31;2.07;83.56;-0.61;0.82
1578083988.149;1837;-1.14;2.09;90.08;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.25;0.50;0.46;0.00;0.00;0.01;-0.01;-0.75;-1.30;2.13;77.56;-0.74;1.00
1578083988.249;1849;-1.13;2.13;81.97;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.21;0.50;0.48;0.00;0.00;0.00;-0.01;-1.27;-1.28;2.19;68.91;-0.76;1.00
1578083988.349;1861;-1.12;2.17;67.46;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.82;0.50;0.50;0.00;0.00;0.02;0.04;-2.42;-1.26;2.24;62.61;-0.76;1.00
1578083988.449;1873;-1.12;2.20;50.78;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.28;0.50;0.50;0.00;0.00;0.01;-0.06;-2.82;-1.24;2.27;57.50;-0.77;1.00
1578083988.549;1885;-1.11;2.23;42.40;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.17;0.50;0.50;0.00;0.00;0.01;0.00;-1.80;-1.21;2.31;51.02;-0.78;1.00
1578083988.649;1897;-1.07;2.25;41.62;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.49;0.50;0.49;0.00;0.00;0.01;0.01;-0.55;-1.17;2.36;41.78;-0.79;1.00
1578083988.749;1909;-1.03;2.28;39.90;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.78;0.50;0.50;0.00;0.00;-0.01;0.00;-0.43;-1.11;2.40;32.40;-0.78;1.00
1578083988.849;1921;-0.99;2.30;35.51;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.89;0.50;0.50;0.00;0.00;0.00;0.01;-0.62;-1.05;2.43;23.70;-0.72;1.00
1578083988.949;1933;-0.95;2.31;28.81;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.92;0.50;0.50;0.00;0.00;0.01;0.00;-1.14;-1.00;2.45;17.00;-0.67;1.00
1578083989.049;1945;-0.91;2.33;21.13;-0.74;2.47;0.00;0.00;1.00;7;1;1;0;-0.78;0.50;0.50;0.00;0.00;0.02;-0.01;-1.30;-0.94;2.47;10.95;-0.63;1.00
1578083989.150;1957;-0.87;2.33;13.39;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;-0.32;0.49;0.50;0.00;0.00;0.00;-0.01;-1.26;-0.81;2.47;0.00;0.00;0.07
1578083989.250;1969;-0.82;2.34;8.11;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;-0.08;0.47;0.50;0.00;0.00;-0.01;-0.01;-0.88;-0.81;2.47;0.00;0.00;0.07
1578083989.350;1981;-0.78;2.34;6.76;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;-0.01;0.48;0.49;0.00;0.00;0.01;0.01;-0.37;-0.78;2.47;0.00;0.00;0.64
1578083989.450;1993;-0.74;2.33;6.48;-0.58;2.47;0.00;0.00;1.00;7;2;0;0;0.01;0.50;0.47;0.00;0.00;0.01;-0.01;-0.10;-0.74;2.47;0.00;0.00;0.99
1578083989.550;2005;-0.70;2.33;6.33;-0.58;2.47;0.00;0.00;1.00;7;2;0;0;0.02;0.50;0.47;0.00;0.00;-0.01;-0.01;-0.05;-0.70;2.47;0.00;0.00;1.00
1578083989.650;2017;-0.66;2.33;6.15;-0.58;2.47;0.00;0.00;1.00;7;2;0;0;0.03;0.50;0.48;0.00;0.00;-0.01;0.00;-0.01;-0.65;2.47;0.00;0.00;1.00
1578083989.750;2029;-0.61;2.33;6.25;-0.58;2.47;0.00;0.00;1.00;7;2;0;0;0.03;0.50;0.62;0.00;0.00;-0.01;0.01;0.02;-0.61;2.47;0.00;0.00;1.00
1578083989.850;2041;-0.57;2.32;6.33;-0.43;2.47;0.00;0.00;1.00;7;3;0;0;0.03;0.50;0.49;0.00;0.00;0.01;0.00;0.02;-0.57;2.47;0.00;0.00;1.00
1578083989.949;2053;-0.52;2.32;6.37;-0.43;2.47;0.00;0.00;1.00;7;3;0;0;0.04;0.50;0.49;0.00;0.00;-0.00;0.02;0.02;-0.52;2.47;0.00;0.00;1.00
1578083990.050;2065;-0.48;2.32;6.63;-0.43;2.47;0.00;0.00;1.00;7;3;0;0;0.03;0.50;0.50;0.00;0.00;-0.00;0.02;0.02;-0.48;2.47;0.00;0.00;1.00
1578083990.149;2077;-0.43;2.32;6.58;-0.43;2.47;0.00;0.00;1.00;7;3;0;0;0.04;0.50;0.50;0.00;0.00;-0.00;-0.00;0.01;-0.44;2.47;0.00;0.00;1.00
1578083990.250;2089;-0.39;2.32;6.72;-0.28;2.47;0.00;0.00;1.00;7;4;0;0;0.04;0.50;0.50;0.00;0.00;-0.00;0.03;0.02;-0.38;2.47;0.00;0.00;1.00
1578083990.349;2101;-0.34;2.31;6.77;-0.28;2.47;0.00;0.00;1.00;7;4;0;0;0.04;0.50;0.50;0.00;0.00;0.01;-0.00;0.02;-0.34;2.47;0.00;0.00;1.00
1578083990.449;2113;-0.30;2.31;6.89;-0.28;2.47;0.00;0.00;1.00;7;4;0;0;0.04;0.50;0.50;0.00;0.00;0.01;-0.01;0.01;-0.30;2.47;0.00;0.00;1.00
1578083990.549;2125;-0.26;2.31;6.91;-0.28;2.47;0.00;0.00;1.00;7;4;0;0;0.04;0.50;0.50;0.00;0.00;-0.01;-0.00;0.01;-0.25;2.47;0.00;0.00;1.00
1578083990.649;2137;-0.21;2.31;7.00;-0.28;2.47;0.00;0.00;1.00;7;4;0;0;0.04;0.50;0.49;0.00;0.00;0.00;0.00;0.02;-0.21;2.47;0.00;0.00;1.00
1578083990.749;2149;-0.17;2.31;7.13;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.04;0.50;0.50;0.00;0.00;-0.01;-0.01;0.02;-0.17;2.47;0.00;0.00;1.00
1578083990.849;2161;-0.12;2.31;7.06;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.05;0.50;0.49;0.00;0.00;-0.02;0.01;0.02;-0.12;2.47;0.00;0.00;1.00
1578083990.950;2173;-0.08;2.30;7.41;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.03;0.50;0.49;0.00;0.00;0.00;0.00;0.03;-0.08;2.47;0.00;0.00;1.00
1578083991.049;2185;-0.03;2.30;7.27;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.04;0.50;0.49;0.00;0.00;0.01;0.02;0.02;-0.04;2.47;0.00;0.00;1.00
1578083991.149;2197;0.01;2.30;7.40;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.04;0.50;0.49;0.00;0.00;-0.00;-0.00;0.03;0.00;2.47;0.00;0.00;1.00
1578083991.249;2209;0.05;2.30;8.05;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.01;0.50;0.50;0.00;0.00;-0.00;0.00;0.03;0.05;2.47;0.00;0.00;1.00
1578083991.349;2221;0.10;2.30;7.96;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.02;0.50;0.50;0.00;0.00;-0.01;0.01;0.01;0.10;2.47;0.00;0.00;1.00
1578083991.449;2233;0.14;2.30;8.00;-0.13;2.47;0.00;0.00;1.00;7;5;0;0;0.02;0.50;0.49;0.00;0.00;0.01;0.01;0.02;0.14;2.47;0.00;0.00;1.00
1578083991.550;2245;0.18;2.30;8.07;0.26;2.47;0.00;0.00;1.00;8;1;1;0;0.02;0.50;0.49;0.00;0.00;0.00;0.01;0.02;0.18;2.47;0.00;0.00;1.00
1578083991.650;2257;0.23;2.30;8.38;0.26;2.47;0.00;0.00;1.00;8;1;0;0;0.01;0.50;0.49;0.00;0.00;0.00;-0.01;0.01;0.22;2.47;0.00;0.00;0.71
1578083991.750;2269;0.27;2.30;8.27;0.26;2.47;0.00;0.00;1.00;8;1;0;0;0.01;0.50;0.49;0.00;0.00;-0.00;0.00;0.00;0.27;2.47;0.00;0.00;1.00
1578083991.850;2281;0.32;2.29;8.26;0.26;2.47;0.00;0.00;1.00;8;1;0;0;0.02;0.50;0.49;0.00;0.00;-0.00;-0.01;0.00;0.32;2.47;0.00;0.00;1.00
1578083991.950;2293;0.36;2.29;8.50;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.01;0.50;0.49;0.00;0.00;-0.00;-0.00;0.02;0.36;2.47;0.00;0.00;1.00
1578083992.050;2305;0.40;2.29;8.49;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.01;0.50;0.49;0.00;0.00;-0.02;0.01;0.00;0.40;2.47;0.00;0.00;1.00
1578083992.150;2317;0.45;2.29;8.77;0.42;2.47;0.00;0.00;1.00;8;2;0;0;-0.01;0.50;0.49;0.00;0.00;-0.01;0.01;0.01;0.44;2.47;0.00;0.00;1.00
1578083992.250;2329;0.49;2.29;8.73;0.42;2.47;0.00;0.00;1.00;8;2;0;0;-0.00;0.50;0.50;0.00;0.00;-0.01;-0.00;-0.00;0.49;2.47;0.00;0.00;1.00
1578083992.350;2341;0.54;2.29;8.41;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.02;0.50;0.49;0.00;0.00;0.00;0.01;-0.01;0.53;2.47;0.00;0.00;1.00
1578083992.450;2353;0.58;2.29;8.55;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.01;0.50;0.49;0.00;0.00;-0.01;0.01;0.01;0.58;2.47;0.00;0.00;1.00
1578083992.550;2365;0.62;2.29;8.56;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.01;0.50;0.50;0.00;0.00;-0.01;0.00;-0.00;0.63;2.47;0.00;0.00;1.00
1578083992.649;2377;0.67;2.29;8.78;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.00;0.50;0.50;0.00;0.00;-0.00;-0.01;0.00;0.67;2.47;0.00;0.00;1.00
1578083992.750;2389;0.71;2.29;8.87;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.00;0.50;0.49;0.00;0.00;0.01;0.03;-0.00;0.71;2.47;0.00;0.00;1.00
1578083992.850;2401;0.76;2.29;8.69;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.01;0.50;0.49;0.00;0.00;0.01;0.01;-0.00;0.76;2.47;0.00;0.00;1.00
1578083992.950;2413;0.80;2.29;8.80;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.01;0.50;0.50;0.00;0.00;0.01;-0.00;-0.00;0.80;2.47;0.00;0.00;1.00
1578083993.050;2425;0.85;2.29;8.48;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.03;0.50;0.50;0.00;0.00;-0.01;0.02;-0.01;0.84;2.47;0.00;0.00;1.00
1578083993.150;2437;0.89;2.28;8.38;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.03;0.50;0.49;0.00;0.00;0.01;0.00;0.01;0.90;2.47;0.00;0.00;1.00
1578083993.250;2449;0.94;2.28;8.66;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.02;0.50;0.49;0.00;0.00;-0.00;0.02;0.01;0.94;2.47;0.00;0.00;1.00
1578083993.350;2461;0.98;2.28;8.33;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.04;0.50;0.49;0.00;0.00;-0.02;0.02;0.00;0.98;2.47;0.00;0.00;1.00
1578083993.450;2473;1.03;2.28;8.47;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.03;0.50;0.50;0.00;0.00;-0.00;0.00;0.02;1.03;2.47;0.00;0.00;1.00
1578083993.550;2485;1.07;2.28;8.78;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.02;0.50;0.50;0.00;0.00;0.00;0.01;0.03;1.07;2.47;0.00;0.00;1.00
1578083993.650;2497;1.12;2.28;8.71;0.42;2.47;0.00;0.00;1.00;8;2;0;0;0.02;0.50;0.50;0.00;0.00;0.01;-0.01;0.02;1.11;2.47;0.00;0.00;1.00
1578083993.750;2509;1.16;2.28;8.83;1.23;2.47;-0.00;-0.00;1.00;9;1;1;2;0.02;0.50;0.49;0.00;0.00;-0.00;-0.01;0.02;1.16;2.47;0.00;0.00;1.00
1578083993.849;2521;1.20;2.28;8.89;1.23;2.47;-0.00;-0.00;1.00;9;1;0;2;0.01;0.50;0.49;0.00;0.00;-0.01;-0.01;0.01;1.20;2.47;-0.00;-0.00;0.58
1578083993.949;2533;1.25;2.28;9.32;1.23;2.47;-0.00;-0.00;1.00;9;1;0;2;-0.01;0.50;0.50;0.00;0.00;0.01;0.00;0.02;1.25;2.47;-0.00;-0.00;1.00
1578083994.049;2545;1.29;2.28;9.10;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.00;0.50;0.50;0.00;0.00;0.00;0.01;0.01;1.29;2.47;-0.00;-0.00;1.00
1578083994.149;2557;1.33;2.28;8.89;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.50;0.50;0.00;0.00;0.02;-0.01;-0.01;1.33;2.47;-0.00;-0.00;1.00
1578083994.249;2569;1.38;2.28;9.08;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.01;0.50;0.49;0.00;0.00;-0.01;0.00;-0.01;1.38;2.47;-0.00;-0.00;1.00
1578083994.349;2581;1.42;2.28;9.14;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.01;0.50;0.49;0.00;0.00;-0.00;0.00;-0.00;1.42;2.47;-0.00;-0.00;1.00
1578083994.449;2593;1.47;2.28;9.26;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.00;0.50;0.49;0.00;0.00;0.00;0.02;0.00;1.43;2.47;-0.00;0.00;1.00
1578083994.549;2605;1.51;2.28;8.83;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.50;0.50;0.00;0.00;-0.01;0.00;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083994.649;2617;1.55;2.28;9.43;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.01;0.50;0.50;0.00;0.00;-0.00;0.00;0.01;1.43;2.47;-0.00;0.00;1.00
1578083994.749;2629;1.60;2.28;9.15;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.01;0.50;0.49;0.00;0.00;-0.00;-0.00;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083994.849;2641;1.64;2.28;9.29;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.00;0.50;0.49;0.00;0.00;-0.00;0.02;0.00;1.43;2.47;-0.00;0.00;1.00
1578083994.949;2653;1.69;2.28;9.36;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.00;0.49;0.50;0.00;0.00;-0.00;-0.01;-0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.049;2665;1.73;2.28;9.24;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.00;0.48;0.49;0.00;0.00;0.00;0.01;-0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.149;2677;1.77;2.28;9.38;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.01;0.47;0.49;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083995.249;2689;1.81;2.28;8.23;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.05;0.45;0.48;0.00;0.00;0.00;0.01;-0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.349;2701;1.86;2.28;9.38;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.00;0.42;0.46;0.00;0.00;0.01;0.01;0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.449;2713;1.90;2.28;9.34;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.00;0.40;0.45;0.00;0.00;0.00;0.03;-0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.549;2725;1.93;2.28;8.91;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.37;0.43;0.00;0.00;-0.01;0.03;-0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.649;2737;1.96;2.28;8.29;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.05;0.34;0.40;0.00;0.00;0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083995.749;2749;1.99;2.28;8.31;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.05;0.30;0.38;0.00;0.00;0.01;0.02;0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.849;2761;2.02;2.28;7.58;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.08;0.27;0.33;0.00;0.00;-0.01;0.01;-0.01;1.43;2.47;-0.00;0.00;1.00
1578083995.949;2773;2.05;2.28;7.67;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.08;0.23;0.39;0.00;0.00;-0.01;0.02;0.02;1.43;2.47;-0.00;0.00;1.00
1578083996.049;2785;2.07;2.28;9.15;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.01;0.19;0.29;0.00;0.00;-0.01;0.01;0.02;1.43;2.47;-0.00;0.00;1.00
1578083996.149;2797;2.09;2.28;9.83;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.02;0.15;0.23;0.00;0.00;-0.00;0.00;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083996.249;2809;2.11;2.28;9.53;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.00;0.12;0.19;0.00;0.00;-0.00;0.00;-0.01;1.43;2.47;-0.00;0.00;1.00
1578083996.349;2821;2.12;2.28;9.55;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.00;0.08;0.16;0.00;0.00;-0.00;-0.00;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083996.449;2833;2.13;2.28;7.81;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.07;0.04;0.14;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083996.549;2845;2.13;2.28;9.03;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.10;0.00;0.00;-0.00;0.00;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083996.649;2857;2.13;2.28;9.03;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.06;0.00;0.00;-0.00;0.00;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083996.749;2869;2.13;2.28;9.09;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.03;0.00;0.00;-0.00;0.00;0.01;1.43;2.47;-0.00;0.00;1.00
1578083996.849;2881;2.13;2.28;8.97;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083996.949;2893;2.13;2.28;8.96;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.049;2905;2.13;2.28;8.97;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.01;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.149;2917;2.13;2.28;8.92;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.03;0.00;0.01;0.00;0.00;-0.00;0.01;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.249;2929;2.13;2.28;8.94;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.349;2941;2.13;2.28;8.96;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.449;2953;2.13;2.28;8.94;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.549;2965;2.14;2.28;9.74;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.02;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.649;2977;2.14;2.28;9.73;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.01;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.749;2989;2.14;2.28;8.96;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.00;-0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.849;3001;2.14;2.28;9.69;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.01;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083997.949;3013;2.14;2.28;9.76;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.049;3025;2.14;2.28;9.75;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.02;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.149;3037;2.14;2.28;9.75;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.249;3049;2.14;2.28;9.00;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.349;3061;2.14;2.28;9.73;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;-0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.449;3073;2.14;2.28;9.12;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.549;3085;2.14;2.28;9.13;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.649;3097;2.14;2.28;9.00;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.00;0.00;1.43;2.47;-0.00;0.00;1.00
1578083998.749;3109;2.14;2.28;8.99;1.33;2.47;-0.00;-0.00;1.00;9;2;0;2;0.02;0.00;0.01;0.00;0.00;-0.00;0.01;0.00;1.43;2.47;-0.00;0.00;1.00
